ordinal,rva,target_rva,section,kind,name
1234,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$03$E?CYLINDRICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?CYLINDRICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVCylindricalEmissionVelocityModule@2@VCylindricalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@2_NB
1235,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$03$E?HEMISPHERICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?HEMISPHERICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVHemisphericalEmissionVelocityModule@2@VHemisphericalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@2_NB
1236,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$03$E?ORTHO_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?ORTHO_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVOrthoEmissionVelocityModule@2@VOrthoEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@2_NB
1237,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$03$E?OUTWARD_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?OUTWARD_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVOutwardEmissionVelocityModule@2@VOutwardEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@2_NB
1238,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$03$E?SPHERICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?SPHERICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVSphericalEmissionVelocityModule@2@VSphericalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@2_NB
1239,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$04$E?BOX_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?BOX_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVBoxEmissionVolumeModule@2@VBoxEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2_NB
1240,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$04$E?CYLINDER_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?CYLINDER_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVCylinderEmissionVolumeModule@2@VCylinderEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2_NB
1241,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$04$E?LIGHTNING_EMISSION_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIGHTNING_EMISSION_MODULE_NAME@2@3QBDBVLightningEmissionModule@2@VLightningEmissionModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2_NB
1242,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$04$E?LINE_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?LINE_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVLineEmissionVolumeModule@2@VLineEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2_NB
1243,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$04$E?POINT_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?POINT_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVPointEmissionVolumeModule@2@VPointEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2_NB
1244,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$04$E?SPHERE_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?SPHERE_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVSphereEmissionVolumeModule@2@VSphereEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2_NB
1245,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$04$E?TERRAIN_FIRE_EMISSION_MODULE_KEY@FXParticleSystem@@3QBDB$E?TERRAIN_FIRE_EMISSION_MODULE_NAME@2@3QBDBVTerrainFireEmissionModule@2@VTerrainFireEmissionModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2_NB
1246,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$05$E?BUTTERFLY_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?BUTTERFLY_DRAW_MODULE_NAME@2@3QBDBVButterflyDrawModule@2@VButterflyDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@2_NB
1247,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$05$E?GPU_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?GPU_DRAW_MODULE_NAME@2@3QBDBVGpuDrawModule@2@VGpuDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@2_NB
1248,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$05$E?LIGHTNING_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIGHTNING_DRAW_MODULE_NAME@2@3QBDBVLightningDrawModule@2@VLightningDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@2_NB
1249,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$05$E?QUAD_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?QUAD_DRAW_MODULE_NAME@2@3QBDBVQuadDrawModule@2@VQuadDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@2_NB
1250,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$05$E?RENDEROBJECT_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?RENDEROBJECT_DRAW_MODULE_NAME@2@3QBDBVRenderObjectDrawModule@2@VRenderObjectDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@2_NB
1251,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$05$E?STREAK_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?STREAK_DRAW_MODULE_NAME@2@3QBDBVStreakDrawModule@2@VStreakDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@2_NB
1252,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$05$E?VALUE@?$DefaultModuleKey@$05@FXParticleSystem@@2QBDB$E?VALUE@?$DefaultModuleName@$05@FXParticleSystem@@2QBDBV?$DefaultModule@$05@FXParticleSystem@@V?$DefaultModuleTemplate@$05@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@2_NB
1253,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$06$E?VALUE@?$DefaultModuleKey@$06@FXParticleSystem@@2QBDB$E?VALUE@?$DefaultModuleName@$06@FXParticleSystem@@2QBDBV?$DefaultModule@$06@FXParticleSystem@@V?$DefaultModuleTemplate@$06@2@V?$DefaultParticleModule@$06@2@@FXParticleSystem@@2_NB
1254,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$07$E?LIFE_EVENT_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIFE_EVENT_MODULE_NAME@2@3QBDBVLifeEventModule@2@VLifeEventModuleTemplate@2@VParticleLifeEventModule@2@@FXParticleSystem@@2_NB
1255,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$07$E?TERRAIN_COLLISION_MODULE_KEY@FXParticleSystem@@3QBDB$E?TERRAIN_COLLISION_MODULE_NAME@2@3QBDBVTerrainCollisionModule@2@VTerrainCollisionModuleTemplate@2@VParticleTerrainCollisionModule@2@@FXParticleSystem@@2_NB
1256,0x007BAC1C,,.rdata,data,?IS_DEFAULT@?$ModuleTag@$0A@$E?VALUE@?$DefaultModuleKey@$0A@@FXParticleSystem@@2QBDB$E?VALUE@?$DefaultModuleName@$0A@@FXParticleSystem@@2QBDBV?$DefaultModule@$0A@@FXParticleSystem@@V?$DefaultModuleTemplate@$0A@@2@V?$DefaultParticleModule@$0A@@2@@FXParticleSystem@@2_NB
1257,0x00005CD4,,.text,code,?Inverse@Matrix4D@@QAEMXZ
1258,0x0047A699,,.text,code,?IsCRC@Xfer@@UBE_NXZ
1259,0x0000383D,,.text,code,?IsExactlyEqualTo@Coord2D@@QBE_NABV1@@Z
1260,0x00003702,,.text,code,?IsExactlyEqualTo@Coord3D@@QBE_NABV1@@Z
1261,0x00004B70,,.text,code,?IsExactlyEqualTo@Matrix4D@@QAE_NABV1@@Z
1262,0x00004C65,,.text,code,?IsExactlyEqualTo@Region2D@@QBE_NABU1@@Z
1263,0x0047A699,,.text,code,?IsLightCRC@Xfer@@UBE_NXZ
1264,0x0047A699,,.text,code,?IsLoading@Xfer@@UBE_NXZ
1265,0x0047A699,,.text,code,?IsStoring@Xfer@@UBE_NXZ
1266,0x00A02C88,,.data,data,?KEY@?$ModuleTag@$00$E?VALUE@?$DefaultModuleKey@$00@FXParticleSystem@@2QBDB$E?VALUE@?$DefaultModuleName@$00@FXParticleSystem@@2QBDBV?$DefaultModule@$00@FXParticleSystem@@V?$DefaultModuleTemplate@$00@2@V?$DefaultParticleModule@$00@2@@FXParticleSystem@@2ABQBDB
1267,0x00A02CD8,,.data,data,?KEY@?$ModuleTag@$01$E?RENDEROBJECT_UPDATE_MODULE_KEY@FXParticleSystem@@3QBDB$E?RENDEROBJECT_UPDATE_MODULE_NAME@2@3QBDBVRenderObjectUpdateModule@2@VRenderObjectUpdateModuleTemplate@2@VRenderObjectParticleUpdateModule@2@@FXParticleSystem@@2ABQBDB
1268,0x00A02CB8,,.data,data,?KEY@?$ModuleTag@$01$E?VALUE@?$DefaultModuleKey@$01@FXParticleSystem@@2QBDB$E?VALUE@?$DefaultModuleName@$01@FXParticleSystem@@2QBDBV?$DefaultModule@$01@FXParticleSystem@@V?$DefaultModuleTemplate@$01@2@V?$DefaultParticleModule@$01@2@@FXParticleSystem@@2ABQBDB
1269,0x00A02CA8,,.data,data,?KEY@?$ModuleTag@$02$E?VALUE@?$DefaultModuleKey@$02@FXParticleSystem@@2QBDB$E?VALUE@?$DefaultModuleName@$02@FXParticleSystem@@2QBDBV?$DefaultModule@$02@FXParticleSystem@@V?$DefaultModuleTemplate@$02@2@V?$DefaultParticleModule@$02@2@@FXParticleSystem@@2ABQBDB
1270,0x00A02D00,,.data,data,?KEY@?$ModuleTag@$03$E?CYLINDRICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?CYLINDRICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVCylindricalEmissionVelocityModule@2@VCylindricalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@2ABQBDB
1271,0x00A02CF8,,.data,data,?KEY@?$ModuleTag@$03$E?HEMISPHERICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?HEMISPHERICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVHemisphericalEmissionVelocityModule@2@VHemisphericalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@2ABQBDB
1272,0x00A02CE8,,.data,data,?KEY@?$ModuleTag@$03$E?ORTHO_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?ORTHO_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVOrthoEmissionVelocityModule@2@VOrthoEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@2ABQBDB
1273,0x00A02D08,,.data,data,?KEY@?$ModuleTag@$03$E?OUTWARD_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?OUTWARD_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVOutwardEmissionVelocityModule@2@VOutwardEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@2ABQBDB
1274,0x00A02CF0,,.data,data,?KEY@?$ModuleTag@$03$E?SPHERICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?SPHERICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVSphericalEmissionVelocityModule@2@VSphericalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@2ABQBDB
1275,0x00A02D20,,.data,data,?KEY@?$ModuleTag@$04$E?BOX_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?BOX_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVBoxEmissionVolumeModule@2@VBoxEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2ABQBDB
1276,0x00A02D30,,.data,data,?KEY@?$ModuleTag@$04$E?CYLINDER_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?CYLINDER_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVCylinderEmissionVolumeModule@2@VCylinderEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2ABQBDB
1277,0x00A02D38,,.data,data,?KEY@?$ModuleTag@$04$E?LIGHTNING_EMISSION_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIGHTNING_EMISSION_MODULE_NAME@2@3QBDBVLightningEmissionModule@2@VLightningEmissionModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2ABQBDB
1278,0x00A02D18,,.data,data,?KEY@?$ModuleTag@$04$E?LINE_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?LINE_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVLineEmissionVolumeModule@2@VLineEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2ABQBDB
1279,0x00A02D10,,.data,data,?KEY@?$ModuleTag@$04$E?POINT_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?POINT_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVPointEmissionVolumeModule@2@VPointEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2ABQBDB
1280,0x00A02D28,,.data,data,?KEY@?$ModuleTag@$04$E?SPHERE_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?SPHERE_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVSphereEmissionVolumeModule@2@VSphereEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2ABQBDB
1281,0x00A02D40,,.data,data,?KEY@?$ModuleTag@$04$E?TERRAIN_FIRE_EMISSION_MODULE_KEY@FXParticleSystem@@3QBDB$E?TERRAIN_FIRE_EMISSION_MODULE_NAME@2@3QBDBVTerrainFireEmissionModule@2@VTerrainFireEmissionModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2ABQBDB
1282,0x00A02C60,,.data,data,?KEY@?$ModuleTag@$05$E?BUTTERFLY_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?BUTTERFLY_DRAW_MODULE_NAME@2@3QBDBVButterflyDrawModule@2@VButterflyDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@2ABQBDB
1283,0x00A02C78,,.data,data,?KEY@?$ModuleTag@$05$E?GPU_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?GPU_DRAW_MODULE_NAME@2@3QBDBVGpuDrawModule@2@VGpuDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@2ABQBDB
1284,0x00A02C70,,.data,data,?KEY@?$ModuleTag@$05$E?LIGHTNING_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIGHTNING_DRAW_MODULE_NAME@2@3QBDBVLightningDrawModule@2@VLightningDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@2ABQBDB
1285,0x00A02C58,,.data,data,?KEY@?$ModuleTag@$05$E?QUAD_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?QUAD_DRAW_MODULE_NAME@2@3QBDBVQuadDrawModule@2@VQuadDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@2ABQBDB
1286,0x00A02C68,,.data,data,?KEY@?$ModuleTag@$05$E?RENDEROBJECT_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?RENDEROBJECT_DRAW_MODULE_NAME@2@3QBDBVRenderObjectDrawModule@2@VRenderObjectDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@2ABQBDB
1287,0x00A02C50,,.data,data,?KEY@?$ModuleTag@$05$E?STREAK_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?STREAK_DRAW_MODULE_NAME@2@3QBDBVStreakDrawModule@2@VStreakDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@2ABQBDB
1288,0x00A02C48,,.data,data,?KEY@?$ModuleTag@$05$E?VALUE@?$DefaultModuleKey@$05@FXParticleSystem@@2QBDB$E?VALUE@?$DefaultModuleName@$05@FXParticleSystem@@2QBDBV?$DefaultModule@$05@FXParticleSystem@@V?$DefaultModuleTemplate@$05@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@2ABQBDB
1289,0x00A02CC8,,.data,data,?KEY@?$ModuleTag@$06$E?VALUE@?$DefaultModuleKey@$06@FXParticleSystem@@2QBDB$E?VALUE@?$DefaultModuleName@$06@FXParticleSystem@@2QBDBV?$DefaultModule@$06@FXParticleSystem@@V?$DefaultModuleTemplate@$06@2@V?$DefaultParticleModule@$06@2@@FXParticleSystem@@2ABQBDB
1290,0x00A02CD0,,.data,data,?KEY@?$ModuleTag@$07$E?LIFE_EVENT_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIFE_EVENT_MODULE_NAME@2@3QBDBVLifeEventModule@2@VLifeEventModuleTemplate@2@VParticleLifeEventModule@2@@FXParticleSystem@@2ABQBDB
1291,0x00A02CE0,,.data,data,?KEY@?$ModuleTag@$07$E?TERRAIN_COLLISION_MODULE_KEY@FXParticleSystem@@3QBDB$E?TERRAIN_COLLISION_MODULE_NAME@2@3QBDBVTerrainCollisionModule@2@VTerrainCollisionModuleTemplate@2@VParticleTerrainCollisionModule@2@@FXParticleSystem@@2ABQBDB
1292,0x00A02C98,,.data,data,?KEY@?$ModuleTag@$0A@$E?VALUE@?$DefaultModuleKey@$0A@@FXParticleSystem@@2QBDB$E?VALUE@?$DefaultModuleName@$0A@@FXParticleSystem@@2QBDBV?$DefaultModule@$0A@@FXParticleSystem@@V?$DefaultModuleTemplate@$0A@@2@V?$DefaultParticleModule@$0A@@2@@FXParticleSystem@@2ABQBDB
1293,0x0086CA70,,.rdata,data,?LIFE_EVENT_MODULE_KEY@FXParticleSystem@@3QBDB
1294,0x0086CA74,,.rdata,data,?LIFE_EVENT_MODULE_NAME@FXParticleSystem@@3QBDB
1295,0x0086C5B0,,.rdata,data,?LIGHTNING_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB
1296,0x0086C5B4,,.rdata,data,?LIGHTNING_DRAW_MODULE_NAME@FXParticleSystem@@3QBDB
1297,0x0086BF90,,.rdata,data,?LIGHTNING_EMISSION_MODULE_KEY@FXParticleSystem@@3QBDB
1298,0x0086BF94,,.rdata,data,?LIGHTNING_EMISSION_MODULE_NAME@FXParticleSystem@@3QBDB
1299,0x0086BB8C,,.rdata,data,?LINE_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB
1300,0x0086BB90,,.rdata,data,?LINE_EMISSION_VOLUME_MODULE_NAME@FXParticleSystem@@3QBDB
1301,0x000B3FD0,,.text,code,?LoadPostProcess@ButterflyDrawModuleInfo@FXParticleSystem@@UAEXXZ
1302,0x000B3FD0,,.text,code,?LoadPostProcess@DefaultAlphaModuleInfo@FXParticleSystem@@UAEXXZ
1303,0x000B3FD0,,.text,code,?LoadPostProcess@DefaultColorModuleInfo@FXParticleSystem@@UAEXXZ
1304,0x000B3FD0,,.text,code,?LoadPostProcess@DefaultDrawModuleInfo@FXParticleSystem@@UAEXXZ
1305,0x000B3FD0,,.text,code,?LoadPostProcess@DefaultPhysicsModuleInfo@FXParticleSystem@@UAEXXZ
1306,0x000B3FD0,,.text,code,?LoadPostProcess@DefaultUpdateModuleInfo@FXParticleSystem@@UAEXXZ
1307,0x000B3FD0,,.text,code,?LoadPostProcess@EmissionVelocityInfo@FXParticleSystem@@UAEXXZ
1308,0x000B3FD0,,.text,code,?LoadPostProcess@EmissionVolumeInfo@FXParticleSystem@@UAEXXZ
1309,0x000B3FD0,,.text,code,?LoadPostProcess@GpuDrawModuleInfo@FXParticleSystem@@UAEXXZ
1310,0x000B3FD0,,.text,code,?LoadPostProcess@LifeEventModuleInfo@FXParticleSystem@@UAEXXZ
1311,0x000B3FD0,,.text,code,?LoadPostProcess@LightningDrawModuleInfo@FXParticleSystem@@UAEXXZ
1312,0x000B3FD0,,.text,code,?LoadPostProcess@ParticleSystemInfo@FXParticleSystem@@UAEXXZ
1313,0x000B3FD0,,.text,code,?LoadPostProcess@QuadDrawModuleInfo@FXParticleSystem@@UAEXXZ
1314,0x000B3FD0,,.text,code,?LoadPostProcess@RenderObjectDrawModuleInfo@FXParticleSystem@@UAEXXZ
1315,0x000B3FD0,,.text,code,?LoadPostProcess@RenderObjectUpdateModuleInfo@FXParticleSystem@@UAEXXZ
1316,0x000B3FD0,,.text,code,?LoadPostProcess@StreakDrawModuleInfo@FXParticleSystem@@UAEXXZ
1317,0x000B3FD0,,.text,code,?LoadPostProcess@TerrainCollisionModuleInfo@FXParticleSystem@@UAEXXZ
1318,0x000B3FD0,,.text,code,?LoadPostProcess@WindModuleInfo@FXParticleSystem@@UAEXXZ
1319,0x00004D3D,,.text,code,?MoveBy@ICoord2D@@QAEAAU1@H@Z
1320,0x000047DA,,.text,code,?Multiply@Matrix4D@@QAEAAV1@ABV1@0@Z
1321,0x00A02C8C,,.data,data,?NAME@?$ModuleTag@$00$E?VALUE@?$DefaultModuleKey@$00@FXParticleSystem@@2QBDB$E?VALUE@?$DefaultModuleName@$00@FXParticleSystem@@2QBDBV?$DefaultModule@$00@FXParticleSystem@@V?$DefaultModuleTemplate@$00@2@V?$DefaultParticleModule@$00@2@@FXParticleSystem@@2ABQBDB
1322,0x00A02CDC,,.data,data,?NAME@?$ModuleTag@$01$E?RENDEROBJECT_UPDATE_MODULE_KEY@FXParticleSystem@@3QBDB$E?RENDEROBJECT_UPDATE_MODULE_NAME@2@3QBDBVRenderObjectUpdateModule@2@VRenderObjectUpdateModuleTemplate@2@VRenderObjectParticleUpdateModule@2@@FXParticleSystem@@2ABQBDB
1323,0x00A02CBC,,.data,data,?NAME@?$ModuleTag@$01$E?VALUE@?$DefaultModuleKey@$01@FXParticleSystem@@2QBDB$E?VALUE@?$DefaultModuleName@$01@FXParticleSystem@@2QBDBV?$DefaultModule@$01@FXParticleSystem@@V?$DefaultModuleTemplate@$01@2@V?$DefaultParticleModule@$01@2@@FXParticleSystem@@2ABQBDB
1324,0x00A02CAC,,.data,data,?NAME@?$ModuleTag@$02$E?VALUE@?$DefaultModuleKey@$02@FXParticleSystem@@2QBDB$E?VALUE@?$DefaultModuleName@$02@FXParticleSystem@@2QBDBV?$DefaultModule@$02@FXParticleSystem@@V?$DefaultModuleTemplate@$02@2@V?$DefaultParticleModule@$02@2@@FXParticleSystem@@2ABQBDB
1325,0x00A02D04,,.data,data,?NAME@?$ModuleTag@$03$E?CYLINDRICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?CYLINDRICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVCylindricalEmissionVelocityModule@2@VCylindricalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@2ABQBDB
1326,0x00A02CFC,,.data,data,?NAME@?$ModuleTag@$03$E?HEMISPHERICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?HEMISPHERICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVHemisphericalEmissionVelocityModule@2@VHemisphericalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@2ABQBDB
1327,0x00A02CEC,,.data,data,?NAME@?$ModuleTag@$03$E?ORTHO_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?ORTHO_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVOrthoEmissionVelocityModule@2@VOrthoEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@2ABQBDB
1328,0x00A02D0C,,.data,data,?NAME@?$ModuleTag@$03$E?OUTWARD_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?OUTWARD_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVOutwardEmissionVelocityModule@2@VOutwardEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@2ABQBDB
1329,0x00A02CF4,,.data,data,?NAME@?$ModuleTag@$03$E?SPHERICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?SPHERICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVSphericalEmissionVelocityModule@2@VSphericalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@2ABQBDB
1330,0x00A02D24,,.data,data,?NAME@?$ModuleTag@$04$E?BOX_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?BOX_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVBoxEmissionVolumeModule@2@VBoxEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2ABQBDB
1331,0x00A02D34,,.data,data,?NAME@?$ModuleTag@$04$E?CYLINDER_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?CYLINDER_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVCylinderEmissionVolumeModule@2@VCylinderEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2ABQBDB
1332,0x00A02D3C,,.data,data,?NAME@?$ModuleTag@$04$E?LIGHTNING_EMISSION_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIGHTNING_EMISSION_MODULE_NAME@2@3QBDBVLightningEmissionModule@2@VLightningEmissionModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2ABQBDB
1333,0x00A02D1C,,.data,data,?NAME@?$ModuleTag@$04$E?LINE_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?LINE_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVLineEmissionVolumeModule@2@VLineEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@2ABQBDB
